Level	Rule Name	Subject	Property	Value
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010386	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010387	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010388	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010389	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010390	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010391	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010392	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010393	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010395	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010404	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010409	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010410	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010412	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010414	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010416	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010417	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010418	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010419	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010421	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010428	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010430	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010433	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010434	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010435	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010436	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010437	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010438	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010439	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010440	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010445	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010448	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010450	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010452	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010454	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010456	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010458	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010460	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010462	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010467	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010468	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010471	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010474	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010475	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010476	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010477	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010478	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010479	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010480	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010481	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010489	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010490	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010492	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010493	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010494	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010495	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010496	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010497	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010498	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010499	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010500	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010501	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010502	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010503	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010504	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010708	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010709	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010711	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010713	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010720	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010721	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010722	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010724	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010725	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010726	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010727	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010728	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010729	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010730	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010731	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010732	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010733	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010734	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010735	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010736	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010737	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010738	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010739	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010740	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0010746	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0019997	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0020009	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0020010	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0020011	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0020012	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0021995	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0022001	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0022002	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0022003	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0022089	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0022119	IAO:0000115		
WARN	missing_definition	http://transformunify.org/ontologies/TURBO_0022120	IAO:0000115		
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0000301	rdfs:label	participates in via role	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0000306	rdfs:label	has matching ICD term	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0000307	rdfs:label	has  matching RxNORM term	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0000601	rdfs:label	shortcut biobank consenter to data shortcut	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0000602	rdfs:label	shortcut biobank consenter to biological sex URI string	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0000603	rdfs:label	shortcut biobank consenter to data set title	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0000604	rdfs:label	shortcut biobank consenter to textual date of birth text	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0000605	rdfs:label	shortcut biobank consenter to xsd-formatted date of birth	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0000606	rdfs:label	shortcut biobank consenter to gender identity datum text	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0000607	rdfs:label	shortcut biobank consenter to gender identity datum URI string	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0000608	rdfs:label	shortcut biobank consenter to biobank consenter CRID symbol	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0000609	rdfs:label	shortcut biobank consenter to biobank consenter registry denoter	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0000610	rdfs:label	shortcut biobank consenter to biobank consenter identifier registry URI string	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0000611	rdfs:label	shortcut biobank consenter to racial identity registry URI string	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0000612	rdfs:label	shortcut biobank consenter to racial identity registry denoter	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0000613	rdfs:label	shortcut biobank consenter to racial identity CRID symbol	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0000614	rdfs:label	shortcut biobank consenter to racial identity datum URI string	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0000615	rdfs:label	shortcut biobank consenter to racial identity datum veracity	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0000616	rdfs:label	shortcut biobank consenter to racial identity text	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0003600	rdfs:label	shortcut biobank consenter CRID to data	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0003603	rdfs:label	shortcut biobank consenter CRID to data set title	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0003608	rdfs:label	shortcut biobank consenter CRID to biobank consenter CRID symbol	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0003609	rdfs:label	shortcut biobank consenter CRID to biobank consenter registry denoter	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0003610	rdfs:label	shortcut biobank consenter CRID to biobank consenter identifier registry URI string	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0006510	rdfs:label	has literal value@en	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0006511	rdfs:label	has date value	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0006512	rdfs:label	has textual value	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0006513	rdfs:label	has boolean value	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0010082	rdfs:label	shortcut person data model to patient CRID registry	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0010110	rdfs:label	shortcut health care encounter data model to encounter registry	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0010111	rdfs:label	shortcut health care encounter data model to patient registry	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0010145	rdfs:label	shortcut allele information to genotype identifier registry@en	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0010146	rdfs:label	shortcut allele information to biobank encounter identifier registry@en	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0010196	rdfs:label	shortcut tumor data model to patient registry@en	
WARN	missing_obsolete_label	http://transformunify.org/ontologies/TURBO_0010264	rdfs:label	shortcut health care encounter data model to encounter id source@en	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_00001501	IAO:0000115	a data item that denotes a centrally registered identifier registry	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_00001502	IAO:0000115	a centrally registered identifier registry that serves as a controlled vocabulary for racial identity datums	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_00001503	IAO:0000115	the (string value) symbol part of a racial identity CRID	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000301	IAO:0000115	object property chain:  if individual I has role R which is realized in process P, then I 'participates in via role' P	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000303	IAO:0000115	an object property chain 'shortcut':  if human H participates in a 'neonate stage' N that is started by 'start of neonate stage' S, then H 'born on' S	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000306	IAO:0000115	a 'has matching CV term', where the matching term is drawn from any of the versions and variants of the International Classification of Diseases.  The particular ICD flavor can be communicated with a 'has namespace' (TURBO_0000703) triple taking an object like  <http://purl.obolibrary.org/obo/NCIT_C71890> for ICD-9 or <http://purl.obolibrary.org/obo/NCIT_C128691> for ICD-10-CM	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000410	IAO:0000115	the registry of MRNs from the Hospital University of Pennsylvania	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000411	IAO:0000115	the registry of MRNs from the Penn Presbyterian Medical Center	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000412	IAO:0000115	the registry of MRNs from the Pennsylvania Hospital	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000413	IAO:0000115	the registry of MRNs from the Chester County Hospital	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000502	IAO:0000115	a human that participates, along with a biobanking organization or one of its representatives, in a consenting process that has a (permission role? Fully signed consent document?) as its output	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000503	IAO:0000115	a centrally registered identifier that denotes a biobank consenter	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000504	IAO:0000115	the (string value) symbol part of a biobank consenter CRID	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000505	IAO:0000115	a (string) denoter that denotes a patient identifier registry instance	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000506	IAO:0000115	a dataset of identifiers (specifically the symbol parts) that denote people with patient roles.  These may be patients whose data appears in a health care system's (electronic) medical records.	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000507	IAO:0000115	a planned process that uses genetic data to determine the population or populations to which a person belongs        has participant: some person    has input some genomic data    has output: genetic population background datum        parts of the process:        sample collection    DNA extraction    sequencing    data transformation	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000508	IAO:0000115	a centrally registered identifier that denotes a health care encounter	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000509	IAO:0000115	the (string value) symbol part of a health care encounter CRID	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000510	IAO:0000115	a (string) denoter that denotes a health care encounter identifier registry instance	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000512	IAO:0000115	a process start time measurement about the temporal boundary that starts a health care encounter	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000513	IAO:0000115	a dataset of identifiers (specifically the symbol parts) that denote health care encounters	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000522	IAO:0000115	a data transformation in which data are consumed from tabular or relational sources and written back out in a semantic/RDF format	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000527	IAO:0000115	a planned process in which the following two kinds of people participate:  a representative from a biobank and someone with a participant under investigation role or a donor role or a consenter role        The output of this process could be demographic or vital statistics data items, like height or weight; case forms, consent documents, etc.	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000532	IAO:0000115	a process start time measurement about the temporal boundary that starts a biobank encounter	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000533	IAO:0000115	a centrally registered identifier that denotes a biobank encounter	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000534	IAO:0000115	the (string value) symbol part of a biobank encounter CRID	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000535	IAO:0000115	a (string) denoter that denotes a biobank encounter identifier registry instance	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000543	IAO:0000115	a dataset of identifiers (specifically the symbol parts) that denote biobank encounters	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000554	IAO:0000115	the (string value) symbol part of a diagnosis CRID	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000556	IAO:0000115	a dataset of identifiers (specifically the symbol parts) that denote diagnoses or billing codes, like those from the International Classification of Diseases	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000561	IAO:0000115	a centrally registered identifier that denotes a prescription	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000562	IAO:0000115	the (string value) symbol part of a prescription CRID	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000563	IAO:0000115	a (string) denoter that denotes a prescription registry instance	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000564	IAO:0000115	a dataset of identifiers (specifically the symbol parts) that denote prescriptions	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000565	IAO:0000115	a dataset of identifiers (specifically the symbol parts) that denote samples intended as input into a genotyping process, and or the derived genotyping data	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000566	IAO:0000115	a centrally registered identifier that denotes a sample intended as input into a genotyping process, and or the derived genotyping data	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000567	IAO:0000115	a (string) denoter that denotes a genotype identifier registry instance	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000568	IAO:0000115	the (string value) symbol part of a genotype CRID	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000571	IAO:0000115	a value specification that indicates whether a diploid individual is homozygous wild type (0) heterozygous (1) or homozygous (2) for some mutant	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000572	IAO:0000115	a zygosity value specification about the number of alleles of a gene that are believed to be non-functional (over specified… use zygosity value specification and bind the loss of function objective to the assay?)	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000580	IAO:0000115	a 'loss of function zygosity value specification' instance indicating the conclusion that some diploid individual is homozygous for a mutant or minor allele at some locus	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000581	IAO:0000115	a 'loss of function zygosity value specification' instance indicating the conclusion that some diploid individual is heterozygous for loss of function alleles at some locus	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000582	IAO:0000115	a 'loss of function zygosity value specification' instance indicating the conclusion that some diploid individual is wild-type homozygous at some locus	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000590	IAO:0000115	a 'zygosity value specification' instance indicating the conclusion that some diploid individual is homozygous for a mutant or minor allele at some locus	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000591	IAO:0000115	a 'zygosity value specification' instance indicating the conclusion that some diploid individual is heterozygous for a mutant or minor allele at some locus	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000592	IAO:0000115	a 'zygosity value specification' instance indicating the conclusion that some diploid individual is wild-type homozygous at some locus	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000601	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a/n biobank consenter  to a/n to data shortcut	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000602	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a biobank consenter to a biological sex URI string	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000603	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a biobank consenter to a dataset title	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000604	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a biobank consenter to a textual date of birth text	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000605	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a biobank consenter to a xsd-formatted date of birth	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000606	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a biobank consenter to a gender identity datum text	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000607	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a biobank consenter to a gender identity datum URI string	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000608	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a biobank consenter to a biobank consenter CRID symbol	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000609	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a biobank consenter to a biobank consenter registry denoter	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000610	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a biobank consenter to a biobank consenter identifier registry URI string	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000623	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a biobank encounter to a data set title	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000624	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a biobank encounter to a textual encounter date	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000625	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a biobank encounter to a xsd-formatted  encounter date	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000626	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a biobank encounter to a height in cm	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000627	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a biobank encounter to a weight in kg	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000628	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a biobank encounter to a encounter CRID symbol	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000629	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a biobank encounter to a encounter registry denoter	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000630	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a biobank encounter to a encounter identifier registry URI string	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000635	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a biobank encounter to a BMI	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000641	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a/n health care encounter  to a/n to data	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000643	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a health care encounter to a data set title	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000644	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a health care encounter to a textual encounter date	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000645	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a health care encounter to a xsd-formatted encounter date	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000646	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a health care encounter to a height in cm	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000647	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a health care encounter to a weight in kg	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000648	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a health care encounter to a encounter ID symbol	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000649	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a health care encounter to a encounter registry denoter	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000650	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a health care encounter to a encounter identifier registry URI string	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000655	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a health care encounter to a BMI	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000661	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a health care encounter to a diagnosis code symbol	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000662	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a health care encounter to a diagnosis code registry denoter	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0000663	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a health care encounter to a diagnosis code registry URI string	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0001500	IAO:0000115	a patient identifier registry in which the symbols correspond to medical record numbers	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0001501	IAO:0000115	a patient identifier registry in which the symbols correspond to (biobank?) encounter packet identifiers	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0001504	IAO:0000115	a centrally registered identifier that denotes a racial identity	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0001511	IAO:0000115	a process to determine the length of an evaluant@en	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0001531	IAO:0000115	a data transformation with the objective of referring to entities in reality with a singular, unique Instance Unique Identifier (IUI)        \"Referent Tracking is a paradigm under which it is possible to refer explicitly to all of the concrete individual entities relevant to the accurate description of each patient's condition, therapies, and outcomes through the assignment of unique identifiers.\"	
